geoid,latitude,longitude,system_name,system_type,sample_date,pfhxs_result,pfna_result,hfpoda_result,pfbs_result,hazard_index
26099,42.57102842869579,-82.86910400318884,"MOUNT CLEMENS, CITY OF",MUN,2021/06/30 00:00:00+00,0,0,0,3,0.0015
26005,42.5713313406403,-86.13011193175433,Fennville,MUN,2018/04/25 00:00:00+00,0,0,0,0,0
26093,42.571968569676265,-83.83742615480203,THE RE/MAX BUILDING,MUN,2021/11/30 11:00:00+00,0,0,0,7,0.0035
26093,42.57388117850481,-83.93928387837565,Crossroads Church & Learning Center,DAYCARE,2018/12/04 00:00:00+00,0,0,0,0,0
26065,42.58208846468123,-84.44866614302182,Capital Area Career Center,SCH,2018/07/10 00:00:00+00,0,0,0,0,0
26065,42.58345835426354,-84.55055823611386,N Aurelius Elementary School,SCH,2018/07/10 00:00:00+00,0,0,0,0,0
26045,42.58592610905197,-84.75435452230006,Hi-Way Mobile Haven,MUN,2018/06/27 00:00:00+00,0,0,0,0,0
26125,42.58629291595383,-83.48009617296945,Rebecca's Learning Center,DAYCARE,2021/04/22 00:00:00+00,0,0,0,0,0
26125,42.58852213664465,-83.58196167972272,NA,MUN,2021/03/17 11:55:00+00,0,0,0,2,0.001
26015,42.59050618654715,-85.26389511769281,Baltimore Terrace,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26093,42.59066121645087,-83.68383558446918,Gm Proving Grounds,INDUS,2019/07/23 00:00:00+00,0,0,0,0,0
26005,42.59216239569169,-85.56963588619482,Son-Life Camp,CHLCMP,2019/05/16 00:00:00+00,0,0,0,0,0
26005,42.592532206589986,-85.67154953539948,"Sebright Products, Inc.",INDUS,2019/07/16 00:00:00+00,0,0,0,0,0
26093,42.59271008999746,-83.78571744738242,Huntmore Estates,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26005,42.5929981722959,-85.87537424560465,Allegan County Services Center,MUN,2018/04/25 00:00:00+00,0,0,0,7,0.0035
26005,42.593098979495565,-86.07919252194394,Dogwood Manor Mobile Home Park,MUN,2018/06/05 00:00:00+00,0,0,0,0,0
26093,42.59466869316741,-83.88760682999491,Fairlane Estates,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26093,42.59653696234599,-83.98950329006092,Mhog Sewer & Water Authority,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26065,42.60310547286651,-84.39715109661252,Sunset Mobile Home Park - Ingham,MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26125,42.60450707972454,-83.32637306488976,Shorewood Hills Subdivision,MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26065,42.60452116121053,-84.49907632984065,Allegiance Health,MEDCAR,2019/08/12 00:00:00+00,0,0,0,0,0
26065,42.605846158678744,-84.60100598976527,DIMONDALE HEALTH CARE CENTER,MUN,2020/10/20 00:00:00+00,0,0,0,0,0
26125,42.6068725377865,-83.42826029731177,Villa At Green Lake Estates,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26045,42.60822385773671,-84.80487681684501,Renee Owen  DDS PC,MEDCAR,2019/08/01 00:00:00+00,0,0,0,0,0
26125,42.60914789260837,-83.53015661431472,Cream of The Crop,DAYCARE,2018/11/27 00:00:00+00,0,0,0,0,0
26045,42.61023813738642,-85.00876002474149,"Vermontville, Village of",MUN,2018/07/05 00:00:00+00,0,0,0,0,0
26015,42.611108863680265,-85.11070515966628,Nashville,MUN,2018/04/23 00:00:00+00,0,0,0,0,0
26125,42.611333078019264,-83.63206157885291,Highland Professional Center,MEDCAR,2020/03/20 00:00:00+00,0,0,0,13,0.0065
26015,42.611888580499894,-85.21265205392203,Barry County Christian School,SCH,2018/06/13 00:00:00+00,0,0,0,0,0
26093,42.61342802735095,-83.73397475041541,Garden Gate Montessori,SCH,2018/07/25 00:00:00+00,0,0,0,0,0
26015,42.61368118457949,-85.51849883756869,Yankee Springs Township,MUN,2018/04/23 00:00:00+00,0,0,0,0,0
26005,42.61409638047918,-85.62044830947832,Indian Acres Mobile Home Park,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
NA,42.61466989808917,-86.23211954630183,Johnsons Mobile Village,MUN,2018/06/08 00:00:00+00,0,0,0,0,0
26005,42.614802813012666,-86.13017962774161,Riverside Estates - Allegan,MUN,2018/06/05 00:00:00+00,0,0,0,0,0
26093,42.61543267575094,-83.83589568922332,Life Christian Center,DAYCARE,2018/12/06 00:00:00+00,0,0,0,0,0
26093,42.617346959708776,-83.937823955482,LEARNING LADDER,MUN,2021/11/18 10:30:00+00,0,0,0,3,0.0015
26093,42.62090418353053,-84.14170070310885,Hamlin Mobile Home Park,MUN,2018/07/12 00:00:00+00,0,0,0,0,0
26125,42.62251497561303,-83.17256515414,Sunnydale Gardens Subdivision,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26125,42.625016708076345,-83.2744730695585,South Bloomfield Highlands,MUN,2018/06/14 00:00:00+00,0,0,0,0,0
26065,42.62556074914503,-84.44755973345424,Alaiedon Elementary School,SCH,2018/07/10 00:00:00+00,0,0,0,0,0
NA,42.6257784395623,-82.50920843540462,"Algonac, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26065,42.62693156360896,-84.54952268221561,Hundred Acre Wood Daycare,DAYCARE,2018/11/27 00:00:00+00,0,0,0,0,0
26125,42.62742837868421,-83.3763907585356,Cass Lakeside Subdivision,MUN,2018/06/05 00:00:00+00,0,0,0,0,0
26045,42.62821159637793,-84.65148985953931,Dimondale Elementary School,SCH,2018/07/05 00:00:00+00,0,0,0,0,0
26045,42.62940079166272,-84.75346082225984,"Potterville, City of",MUN,2018/06/27 00:00:00+00,0,0,0,0,0
26125,42.62974991820908,-83.47831778347867,Epic Life Church,DAYCARE,2018/11/27 00:00:00+00,0,0,0,0,0
26045,42.63049909572191,-84.85543512573797,Capital Area Community Services,DAYCARE,2018/11/27 00:00:00+00,0,0,0,0,0
26125,42.63198125903611,-83.5802537042267,BUILDING BLOCKS,MUN,2022/08/17 13:15:00+00,0,0,0,2,0.001
26045,42.63242281829509,-85.05939197255861,Maple Valley Jr & Sr HS,SCH,2018/07/05 00:00:00+00,0,0,0,0,0
26015,42.633248132943315,-85.16137362538475,GUERNSEY LAKE MOBILE HOME COMMUNITY,MUN,2022/08/17 00:00:00+00,5.9,0,0,3.1,0.5915500000000001
26015,42.633982350485205,-85.26335683554645,"MENSCH MANUFACTURING, LLC",MUN,2021/08/10 15:59:59+00,0,0,0,0,0
26093,42.63412233491595,-83.68219808250113,WEST HIGHLAND CHRISTIAN,MUN,2020/12/02 00:00:00+00,2,0,0,3,0.2015
26093,42.63617308016968,-83.78415047633285,Hartland Schools - Ed Support,SCH,2018/07/31 00:00:00+00,0,0,0,0,0
26005,42.636285302471315,-85.77328060859666,Hopkins Elementary School,SCH,2018/06/11 00:00:00+00,0,0,0,0,0
26005,42.63648321491905,-86.1812020249925,Kalamazoo Lake Sewer & Water Authority,MUN,2018/04/25 00:00:00+00,0,0,0,3,0.0015
26005,42.63656717394655,-85.97724536489442,Consumers Energy Hamilton,OFFICE,2019/07/24 00:00:00+00,0,0,0,0,0
26093,42.63813342996504,-83.88611044670706,Green Brook Estates,MUN,2018/07/18 00:00:00+00,0,0,0,0,0
26093,42.64178269164628,-84.09005134720917,Handy Township - Red Cedars Crossing,MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26125,42.64550246103651,-83.22253953578077,College Heights Mobile Home Park,MUN,2018/06/19 00:00:00+00,0,0,0,0,0
26125,42.64796039375432,-83.32448757773858,Waterford Township,MUN,2018/06/06 00:00:00+00,0,0,0,0,0
26065,42.64931962311088,-84.6000052158484,Stonegate Mobile Home Community,MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26125,42.650328167902416,-83.42644520682127,Bedor Dental office,MEDCAR,2019/07/09 00:00:00+00,0,0,0,0,0
26045,42.65055461897411,-84.70200986111627,"Blue Water Village Well Site, LLC",MUN,2018/06/27 00:00:00+00,0,0,0,0,0
26125,42.65260571465147,-83.52841198081273,Brooks Elementary School,SCH,2018/07/13 00:00:00+00,0,0,0,0,0
26125,42.654792967492085,-83.63038746254075,Apollo Center/HVS,SCH,2018/07/13 00:00:00+00,0,0,0,0,0
26015,42.65605327496807,-85.31409743334842,CULVERS OF HASTINGS,MUN,2022/09/25 14:00:00+00,0,0,0,2,0.001
26093,42.656889859800366,-83.7323712097286,Hartland Hills Condominiums,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26015,42.65715682026569,-85.5181386514663,Camp Manitou-Lin,CHLCMP,2019/05/16 00:00:00+00,0,0,0,0,0
26005,42.65757162558936,-85.62015950166486,Rabbit River Estates,MUN,2018/06/07 00:00:00+00,0,0,0,0,0
26005,42.658274204095434,-86.13024822813783,Kruger Commodities,INDUS,2019/07/18 00:00:00+00,0,0,0,0,0
26005,42.6583166891157,-86.02823404939976,AMBER ESTATES MOBILE HOME PARK,MUN,2022/04/18 00:00:00+00,0,0,0,5,0.0025
26093,42.658896327236604,-83.83436278180758,Wildwood Ranch,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
26093,42.66263773007361,-84.0383676329332,"Fowlerville, Village of",MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26099,42.66336993103446,-83.0686044691904,HANDY TOWNSHIP - RED CEDARS CROSSING,MUN,2020/11/18 00:00:00+00,0,0,0,0,0
26093,42.66437254103467,-84.1403800281212,Alan's Park - Fowlerville,MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26125,42.665964292167246,-83.17057248397099,Rochester College,SCH,2018/07/11 00:00:00+00,0,0,0,0,0
26065,42.6660166772329,-84.24239847711763,Camp Pawapi - Parkwood YMCA,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
26065,42.669032686444915,-84.44645176717225,Michigan State University,MUN,2018/10/19 00:00:00+00,0,0,0,0,0
26125,42.67088259501728,-83.37453890340673,Waterford Township,MUN,2018/06/06 00:00:00+00,4,0,0,0,0.4
26045,42.67168529271207,-84.65052394748056,Grand Pointe Subdivision,MUN,2018/06/27 00:00:00+00,0,0,0,0,0
26125,42.67320639822941,-83.47653642902547,Cranberry Lake MHC,MUN,2018/06/18 00:00:00+00,0,0,0,0,0
NA,42.675299022865325,-82.71064785593445,"New Baltimore, City of",MUN,2021/01/21 00:00:00+00,0,0,0,0,0
26125,42.675439878486976,-83.57854291025299,Duck Lake Cont Ed/HVS,SCH,2018/07/13 00:00:00+00,0,0,0,0,0
26015,42.677458301823336,-85.262818182483,Hastings Head Start At Community Action,DAYCARE,2018/12/11 00:00:00+00,0,0,0,0,0
26015,42.678101306693186,-85.36487386112213,Barry County Community Mental Health,MEDCAR,2019/07/29 00:00:00+00,0,0,0,0,0
26005,42.6791133075228,-85.56898687947736,Middleville Tool And Die,INDUS,2019/08/13 00:00:00+00,0,0,0,0,0
26005,42.67948221112881,-85.6710433217099,Dr Gary Gulish,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0
26093,42.67963560394982,-83.78258097986814,Church of God (Tyrone Valley),CHLCMP,2019/09/04 00:00:00+00,0,0,0,0,0
26005,42.679759656632385,-85.77309912128003,Sapphire Estates Mobile Home Park,MUN,2018/06/13 00:00:00+00,0,0,0,0,0
26005,42.67995400787937,-86.18130689573472,Kalamazoo Lake Sewer & Water Authority,MUN,2018/08/09 00:00:00+00,0,0,0,0,0
26005,42.680040001730084,-85.97720699260066,HAMILTON ELEMENTARY,MUN,2023/02/03 10:30:00+00,7,0,0,4,0.702
26093,42.6834692512818,-83.9866495796086,Eastern Michigan Nazarene District Cente,MUN,2018/07/30 00:00:00+00,0,0,0,0,0
26093,42.685250137142646,-84.08869422196173,"Fowlerville, Village of",MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26125,42.68640215618982,-83.11857193667018,SANYO MACHINE - NORTH,MUN,2020/10/29 00:00:00+00,0,0,0,0,0
26065,42.68694031545194,-84.1907451671138,Northfork Outback,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
26065,42.68853972608093,-84.29280197268166,Eagle Pointe Condominiums,MUN,2018/07/16 00:00:00+00,0,0,0,0,0
26125,42.691413154289926,-83.32259889546648,Waterford Township,MUN,2018/06/06 00:00:00+00,0,0,0,0,0
26065,42.691466008828385,-84.49693138350281,Michigan State University,MUN,2018/07/18 00:00:00+00,0,0,0,0,0
26065,42.692792765134655,-84.59900309817439,Lansing Board of Water & Light,MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26125,42.69378326378252,-83.42462706693021,Independence Township,MUN,2018/06/04 00:00:00+00,0,0,0,0,0
26045,42.69402852330403,-84.70107889297853,"AUTOPORT, LTD",MUN,2020/11/12 00:00:00+00,0,0,0,0,0
26147,42.69552697451069,-82.65849620208675,Ira Township,MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26125,42.698252361206656,-83.62871059093278,Camp Ohiyesa,CHLCMP,2019/06/04 00:00:00+00,0,0,0,0,0
26015,42.69952910512493,-85.31359430133391,GREENMARK EQUIPMENT,MUN,2021/08/10 16:30:00+00,0,0,0,0,0
26005,42.70136964243854,-85.72196281712554,DORR ELEMENTARY SCHOOL,MUN,2021/12/03 10:30:00+00,0,0,0,4,0.002
26005,42.701601030399026,-85.82405394388108,Sandy Pines,MUN,2018/06/06 00:00:00+00,0,0,0,0,0
26005,42.701740832452636,-85.92614377122635,Bentheim Elementary,SCH,2018/07/26 00:00:00+00,0,0,0,0,0
26005,42.70174551072853,-86.1303177226562,Blue Star Elementary School,SCH,2018/06/07 00:00:00+00,0,0,0,0,0
26005,42.701789005835444,-86.0282318474216,Hamilton High School,SCH,2018/06/07 00:00:00+00,0,0,0,0,0
26099,42.70412882173556,-82.96451022006046,St. Joe,SCH,2018/10/29 00:00:00+00,0,0,0,0,0
26125,42.709413024302606,-83.16857638859139,Rochester,MUN,2018/06/19 00:00:00+00,0,0,0,0,0
26065,42.71104057958444,-84.34324189602293,Winslow's Mobile Home Terrace,MUN,2018/07/12 00:00:00+00,0,0,0,0,0
26125,42.7119198002325,-83.2706252027457,Orion Lake Estates MHC,MUN,2018/06/18 00:00:00+00,0,0,0,0,0
26065,42.712504272826074,-84.44534222570769,MICHIGAN STATE UNIVERSITY,MUN,2020/10/27 00:00:00+00,0,0,0,0,0
26147,42.71263695896005,-82.50430266074025,Marine City,MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26065,42.713876989858505,-84.54744732911666,Lansing Board of Water & Light,MUN,2018/07/27 00:00:00+00,0,0,0,0,0
26125,42.71433626585259,-83.37268391562995,INDEPENDENCE TOWNSHIP,MUN,2021/09/03 00:00:00+00,36,0,0,6,3.603
26125,42.716662351699796,-83.47475208821595,Andersonville Elem/CCS,SCH,2018/08/08 00:00:00+00,0,0,0,0,0
26015,42.72019968191295,-85.16015315212508,Lakewood Public Schools/Woodland Elem,SCH,2018/06/13 00:00:00+00,0,0,0,0,0
26125,42.7210431143906,-83.67891504262427,Camp Ohiyesa,CHLCMP,2019/06/04 00:00:00+00,0,0,0,0,0
26099,42.72164833439813,-82.81036716095278,"NEW HAVEN, VILLAGE OF",MUN,2020/10/28 00:00:00+00,0,0,0,0,0
26015,42.72212849857106,-85.46653425880318,MIDDLEVILLE,MUN,2022/08/25 00:00:00+00,0,0,0,3.9,0.00195
26005,42.722956984277104,-85.67079054199087,Dorr-Leighton,MUN,2018/04/26 00:00:00+00,0,0,0,0,0
26093,42.72309765828381,-83.78100893970513,Trw Automotive,INDUS,2019/08/12 00:00:00+00,0,0,0,0,0
26005,42.72323387264189,-85.77291799822058,Sycamore Elementary School,SCH,2018/06/11 00:00:00+00,0,0,0,0,0
26005,42.723419132329056,-85.87504439522125,BURNIPS EQUIPMENT,MUN,2020/12/11 13:30:00+00,1,0,0,1,0.1005
26005,42.72351272103126,-85.97716928443906,Sandyview Elementary School,SCH,2018/06/07 00:00:00+00,0,0,0,0,0
26005,42.72351459779279,-86.07929221273157,Fillmore Township,MUN,2018/04/25 00:00:00+00,0,0,0,0,0
26093,42.72693474830538,-83.98521935999321,EASTERN MICHIGAN NAZARENE DISTRICT CENTE,MUN,2020/12/30 00:00:00+00,0,0,0,0,0
26099,42.727205800574104,-83.01447043990198,Washington MHP,MUN,2018/10/29 00:00:00+00,0,0,0,0,0
26125,42.729849276738925,-83.1165388466276,Hugger Elementary School,SCH,2018/07/11 00:00:00+00,0,0,0,0,0
26065,42.73200944762225,-84.2915848928141,Memorial Lutheran School,SCH,2018/07/13 00:00:00+00,0,0,0,0,0
26125,42.73240248607331,-83.21861784621288,Southwest Oakland Township,MUN,2018/06/11 00:00:00+00,0,0,0,0,0
26065,42.733519188783006,-84.39371826365816,Winslow's Mobile Home Terrace,MUN,2018/07/12 00:00:00+00,0,0,0,0,0
26065,42.73493791878789,-84.49585665553876,Michigan State University,MUN,2018/07/18 00:00:00+00,0,0,0,0,0
26125,42.73723782165778,-83.42280585831004,Independence Township,MUN,2020/03/20 00:00:00+00,36,0,0,8,3.604
26045,42.737502118147994,-84.70014671381799,Grand Ledge Ford,OFFICE,2019/08/01 00:00:00+00,0,0,0,0,0
26125,42.73951980951733,-83.52491398790757,Davisburg Elementary School,SCH,2018/07/12 00:00:00+00,0,0,0,0,0
26015,42.741535940093186,-85.10876739996765,Woodland Park Apartments,MUN,2018/06/12 00:00:00+00,0,0,0,0,0
26125,42.74171125464993,-83.62703094419143,Camp Wathana,CHLCMP,2019/07/11 00:00:00+00,0,0,0,0,0
26015,42.743004725323104,-85.31309085393188,Freeport,MUN,2018/04/27 00:00:00+00,0,0,0,0,0
26005,42.74484407875694,-85.721746001393,Dorr Family Dentistry,MEDCAR,2019/07/16 00:00:00+00,0,0,0,0,0
26005,42.74521672962376,-86.13038810063003,Country Acres Mobile Home Park,MUN,2018/06/06 00:00:00+00,0,0,0,0,0
26005,42.74526122014441,-86.02823037849114,SCHIPPER FARMS,MUN,2020/10/05 12:30:00+00,0,0,0,0,0
26093,42.74582224934606,-83.83128956418511,Camp Linden,CHLCMP,2019/06/03 00:00:00+00,0,0,0,0,0
26125,42.75286116718668,-83.16657684640434,Baldwin Elementary School,SCH,2018/07/11 00:00:00+00,0,0,0,0,0
26065,42.75451070825426,-84.34205951307393,"Envigo, Inc.",INDUS,2019/09/03 00:00:00+00,0,0,0,0,0
26125,42.75537049403288,-83.26869632983048,Camp Agawam,CHLCMP,2019/06/04 00:00:00+00,0,0,0,0,0
26065,42.75597550449054,-84.44423109391629,East Lansing Meridian Water Authority,MUN,2018/07/12 00:00:00+00,0,0,0,0,0
26147,42.75606513760257,-82.50184317405231,St. Clair Water And Sewer Authority,MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26125,42.75778938622108,-83.37082577540345,Clintonwood Park,CHLCMP,2019/09/04 00:00:00+00,5,0,0,7,0.5035
26045,42.7586317327025,-84.64858827492552,Delta Mills Early Child Center,DAYCARE,2018/08/17 00:00:00+00,0,0,0,0,0
26045,42.7598230522101,-84.75077298064565,"Grand Ledge, City of",MUN,2018/06/29 00:00:00+00,0,0,0,0,0
26125,42.76011777435964,-83.47296474225348,CEDAR CREST ACADEMY,MUN,2020/11/17 00:00:00+00,0,0,0,2,0.001
26045,42.76193182832957,-84.95515237927629,"Sunfield, Village of",MUN,2018/06/28 00:00:00+00,0,0,0,0,0
26045,42.76284917942753,-85.05734617444912,"Carbon Green Bioenergy, LLC",INDUS,2019/05/30 00:00:00+00,0,0,0,0,0
26015,42.763675103294915,-85.15954210219692,Faith Baptist Church,SCH,2018/08/24 00:00:00+00,0,0,0,0,0
26125,42.76450276675463,-83.67726946579815,Dryden High School,SCH,2018/08/01 00:00:00+00,0,0,0,0,0
26005,42.76606354259721,-85.56833813203073,Paris Ridge Elementary School,SCH,2018/06/04 00:00:00+00,0,0,0,0,0
26005,42.76643160034471,-85.67053796529626,AMERICA'S  AUTO AUCTION WEST MICHIGAN,MUN,2021/09/22 09:59:59+00,0,0,0,0,0
26093,42.766559238410885,-83.77943433574896,Tyrone Woods,MUN,2018/07/19 00:00:00+00,0,0,0,0,0
26005,42.766707946411806,-85.77273722751066,St Marys Visit Community Ctr,SCH,2018/06/04 00:00:00+00,0,0,0,0,0
26005,42.766986280974464,-86.07932706450902,Hidden Creek Estates,MUN,2018/07/26 00:00:00+00,0,0,0,0,0
26099,42.770649573125404,-83.01236317298388,Main Street Apartments,MUN,2019/06/19 00:00:00+00,0,0,0,4,0.002
26125,42.77329579661725,-83.11450222553496,Knorrwood Knolls Subdivision,MUN,2018/06/11 00:00:00+00,0,0,0,0,0
26037,42.77698970140392,-84.39257066118748,Dutch Hills,MUN,2018/09/26 00:00:00+00,0,0,0,0,0
26125,42.77831699870337,-83.31881186129891,Hillview Estates Subdivision,MUN,2018/06/04 00:00:00+00,0,0,0,0,0
26037,42.77840948045681,-84.49478040337117,Cadgewith Farms,MUN,2018/07/23 00:00:00+00,0,0,0,0,0
26037,42.77973806469827,-84.59699476774871,PEPSI-COLA BOTTLING CO,MUN,2020/12/22 14:51:00+00,0,0,0,0,0
26125,42.78069183696423,-83.42098155990526,Deerwood Subdivision,MUN,2018/06/04 00:00:00+00,0,0,0,0,0
26125,42.78297607426746,-83.5231605880119,"Haduck Springfield, LLC",MEDCAR,2019/07/10 00:00:00+00,0,0,0,0,0
26067,42.78317609653774,-84.90366111882899,"Polly Products Alr, LLC",INDUS,2019/08/01 00:00:00+00,0,0,0,0,0
26067,42.78501114390593,-85.10812024154168,Lake Odessa,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26125,42.78516964332331,-83.62534850300682,"Holly, Village of",MUN,2018/07/12 00:00:00+00,0,0,0,0,0
26049,42.78727247780692,-83.72754486087929,"Fenton, City of",MUN,2018/08/07 00:00:00+00,0,0,0,0,0
26081,42.78758266195432,-85.51705801920725,Caledonia Estates,MUN,2018/05/31 00:00:00+00,0,0,0,0,0
26081,42.788318363023635,-85.72152945771442,Byron Center Charter Academy,SCH,2018/06/04 00:00:00+00,0,0,0,0,0
NA,42.78855042075842,-86.23268648111195,Holland Board of Public Works,MUN,2021/01/18 00:00:00+00,0,0,0,0,0
26049,42.78928451193286,-83.82974921690696,Argentine Care Center,MUN,2018/08/09 00:00:00+00,0,0,0,0,0
26099,42.791013525742905,-82.96022508371803,Day And Ross Usa/Formerly Romeo Expeditors Inc.,INDUS,2019/07/15 00:00:00+00,0,0,0,0,0
26125,42.79630871672112,-83.16457383646338,Oakview School,SCH,2018/08/08 00:00:00+00,0,0,0,0,0
26155,42.79798046053844,-84.34087537437597,Moon Lake Estates,MUN,2018/08/17 00:00:00+00,0,0,0,0,0
26125,42.798820614295444,-83.26676413643392,Pinecrest Apartments,MUN,2018/06/20 00:00:00+00,0,0,0,8,0.004
26037,42.80082106600545,-84.54536620763928,Brandino Properties,ADFSTC,2019/08/12 00:00:00+00,0,0,0,0,0
26125,42.80124195261719,-83.36896446163904,Clarkston Lake Estates,MUN,2018/06/20 00:00:00+00,0,0,0,0,0
26037,42.803296530046445,-84.74987473497444,MOBIL MCDONALDS,MUN,2020/10/19 00:00:00+00,0,0,0,0,0
26125,42.80581267381853,-83.57339341645266,Holly Hills Mhc,MUN,2018/06/08 00:00:00+00,0,0,0,0,0
26081,42.809078943750805,-85.4657419851698,Kids R Angels,DAYCARE,2018/11/26 00:00:00+00,0,0,0,0,0
26049,42.810020339621815,-83.77785714954608,Byram Ridge,MUN,2018/08/16 00:00:00+00,0,0,0,0,0
26139,42.81036580946905,-85.8748270284974,Forest Grove Elementary School,SCH,2018/09/25 00:00:00+00,0,0,0,0,0
26139,42.8103658969225,-86.18162725351756,HOLLAND BOARD OF PUBLIC WORKS,MUN,2021/01/06 00:00:00+00,0,2,0,0,0.2
26099,42.814092721013104,-83.01025220628652,Deer Park Condominiums,MUN,2018/10/29 00:00:00+00,0,0,0,0,0
26125,42.81674171159802,-83.11246205275373,WOODLANDS MHC,MUN,2022/03/31 00:00:00+00,0,0,0,4,0.002
26155,42.817344423869315,-84.18687469910593,"Perry, City of",MUN,2018/08/15 00:00:00+00,0,0,0,0,0
26155,42.81894773606824,-84.28914524914951,Graham Community Church Shaftsburg,SCH,2018/08/21 00:00:00+00,0,0,0,0,0
26125,42.81930018612181,-83.21468262138919,Crossroads For Youth,MUN,2018/07/10 00:00:00+00,0,0,0,0,0
26125,42.82176807414294,-83.31691346818293,OXFORD VILLAGE CONDOMINIUMS,MUN,2021/09/22 00:00:00+00,0,0,0,5,0.0025
26147,42.822768397722,-82.54923642905423,Michigan Precision Swiss Parts,INDUS,2019/07/16 00:00:00+00,0,0,0,0,0
26125,42.82414530569578,-83.41915415180118,Brandon High School/BSD,SCH,2018/06/21 00:00:00+00,0,0,0,0,0
26037,42.82444836221285,-84.69827866056475,Wacousta School Cafeteria,SCH,2018/06/29 00:00:00+00,0,0,0,0,0
26037,42.825595078378754,-84.80057257073409,Capitol Crossings,MUN,2018/07/25 00:00:00+00,0,0,0,0,0
26147,42.82582547300747,-82.65142786294723,Pinewood on The Lake MHP,MUN,2018/10/25 00:00:00+00,0,0,0,0,0
26099,42.82879230298137,-82.7536320377634,"Richmond, City of",MUN,2018/10/30 00:00:00+00,0,0,0,0,0
26081,42.83055233993183,-85.41439004260704,SWISSLANE DAIRY FARM,MUN,2021/02/05 10:30:00+00,0,0,0,0,0
26049,42.83073237675455,-83.7259307718154,Cranes Cove Condominiums,MUN,2018/08/03 00:00:00+00,0,0,0,0,0
26081,42.831057574193785,-85.51669774285398,Caledonia Township,MUN,2018/05/31 00:00:00+00,0,0,0,0,0
26081,42.83147097337044,-85.61900560336812,REVOLUTION FARMS,MUN,2021/08/25 11:00:00+00,0,0,0,0,0
26099,42.83166881147228,-82.85584851468964,Armada Rubber Mfg Co,INDUS,2019/07/16 00:00:00+00,0,0,0,0,0
26099,42.8344549243523,-82.95807685080847,BLAKES ORCHARD INC,MUN,2020/11/04 10:30:00+00,0,0,0,0,0
26155,42.83466924040925,-83.93048954219422,Village of Byron,MUN,2018/08/21 00:00:00+00,0,0,0,0,0
26099,42.83715056785625,-83.06031660626186,Ford Proving Grounds,INDUS,2019/07/15 00:00:00+00,0,0,0,0,0
26125,42.839755669151444,-83.16256733678749,The Salvation Army Camp,CHLCMP,2019/06/05 00:00:00+00,0,0,0,0,0
26155,42.83989148021367,-84.23738030346249,Countryside Village,MUN,2018/08/16 00:00:00+00,0,0,0,0,0
26125,42.84227015694941,-83.26482860065053,Oxford Township,MUN,2018/06/11 00:00:00+00,0,0,0,0,0
26147,42.842919311536384,-82.49691088347664,"St. Clair, City of",MUN,2021/01/27 00:00:00+00,0,0,0,0,0
26037,42.844292588092436,-84.54432344310283,Addie's Acres AFC,ADFSTC,2019/07/30 00:00:00+00,0,0,0,0,0
26125,42.84702701001824,-83.46938095151809,Angstrom Tubular Solutions,INDUS,2019/07/09 00:00:00+00,0,0,0,0,0
26067,42.84888071652398,-84.95364147094368,Sunset Ridge MHC,MUN,2018/09/25 00:00:00+00,0,0,0,0,0
26125,42.84926923795719,-83.57167114900774,Chateau View Apartments,MUN,2018/06/08 00:00:00+00,0,0,0,0,0
26067,42.851359901504964,-85.26065959842853,Bear Creek Villa,MUN,2018/09/27 00:00:00+00,0,0,0,0,0
26099,42.85196005407148,-82.80361007842401,Ridgeway,MUN,2018/10/30 00:00:00+00,0,0,0,0,0
26081,42.85200280193523,-85.36300220453634,ALTO ELEMENTARY SCHOOL,MUN,2021/10/20 00:00:00+00,62,0,0,6,6.203
26081,42.85255387353137,-85.46534567070536,WELLERS TRAILER PARK,MUN,2022/08/01 00:00:00+00,2.1,0,0,0,0.21000000000000002
26049,42.853480958967,-83.77627736251499,Linden Free Methodist Church,DAYCARE,2018/12/10 00:00:00+00,0,0,0,0,0
